,id,z,U_0,U_10,U_20,U_30,U_40,U_50,U_60,U_70,U_80,U_90,U_100,V_0,V_10,V_20,V_30,V_40,V_50,V_60,V_70,V_80,V_90,V_100,J_0,J_10,J_20,J_30,J_40,J_50,J_60,J_70,J_80,J_90,J_100,IRAC3.6_0,IRAC3.6_10,IRAC3.6_20,IRAC3.6_30,IRAC3.6_40,IRAC3.6_50,IRAC3.6_60,IRAC3.6_70,IRAC3.6_80,IRAC3.6_90,IRAC3.6_100,IRAC4.5_0,IRAC4.5_10,IRAC4.5_20,IRAC4.5_30,IRAC4.5_40,IRAC4.5_50,IRAC4.5_60,IRAC4.5_70,IRAC4.5_80,IRAC4.5_90,IRAC4.5_100,IRAC5.8_0,IRAC5.8_10,IRAC5.8_20,IRAC5.8_30,IRAC5.8_40,IRAC5.8_50,IRAC5.8_60,IRAC5.8_70,IRAC5.8_80,IRAC5.8_90,IRAC5.8_100,IRAC8.0_0,IRAC8.0_10,IRAC8.0_20,IRAC8.0_30,IRAC8.0_40,IRAC8.0_50,IRAC8.0_60,IRAC8.0_70,IRAC8.0_80,IRAC8.0_90,IRAC8.0_100,u_0,u_10,u_20,u_30,u_40,u_50,u_60,u_70,u_80,u_90,u_100,g_0,g_10,g_20,g_30,g_40,g_50,g_60,g_70,g_80,g_90,g_100,r_0,r_10,r_20,r_30,r_40,r_50,r_60,r_70,r_80,r_90,r_100
10,N6090,1.1,26.834403209161586,26.833834386188663,26.83326586106908,26.83269763349107,26.83212970314335,26.831562069715144,26.830994732896137,26.83042769237652,26.82986094784696,26.829294498998607,26.828728345523096,25.93609569587496,25.93542216155555,25.934749044802803,25.934076345099296,25.933404061928556,25.932732194775063,25.932060743124275,25.931389706462586,25.930719084277346,25.93004887605685,25.929379081290357,22.281713405689416,22.28160497611909,22.281496557376258,22.281388149458753,22.281279752364412,22.28117136609108,22.28106299063659,22.28095462599878,22.280846272175506,22.280737929164594,22.28062959696389,0.1986648501311099,0.1990421407503859,0.1994194313696618,0.19979672198893775,0.20017401260821377,0.20055130322748974,0.20092859384676573,0.20130588446604147,0.20168317508531747,0.20206046570459335,0.20243775632386954,0.10435690880149734,0.10551849941108224,0.10668009002066713,0.10784168063025198,0.10900327123983689,0.11016486184942176,0.11132645245900667,0.11248804306859143,0.11364963367817633,0.1148112242877612,0.11597281489734615,0.04174044486999605,0.045538421870092854,0.049336398870189646,0.053134375870286445,0.05693235287038326,0.060730329870480035,0.06452830687057687,0.06832628387067359,0.0721242608707704,0.07592223787086717,0.07972021487096402,0.02379522903550096,0.03466656735846865,0.04553790568143633,0.056409244004404016,0.06728058232737169,0.0781519206503394,0.08902325897330711,0.09989459729627467,0.11076593561924238,0.12163727394221005,0.13250861226517782,26.793808555721473,26.79324254743907,26.79267683407035,26.79211141530814,26.791546290845762,26.790981460377008,26.79041692359615,26.78985268019794,26.789288729877597,26.78872507233082,26.788161707253778,26.364335215169817,26.36366805063215,26.363001295802835,26.362334950178973,26.36166901325859,26.361003484540646,26.360338363525,26.359673649712448,26.35900934260469,26.358345441704355,26.357681946514965,25.18663901987395,25.186230608623003,25.185822350942537,25.18541424671711,25.185006295831396,25.18459849817021,25.184190853618496,25.18378336206133,25.183376023383904,25.182968837471556,25.18256180420974
11,N6240,1.1,27.957157592360588,27.955206254422603,27.95325841723334,27.95131406825442,27.949373195014722,27.947435785109874,27.9455018262018,27.943571306018228,27.941644212352237,27.939720533061795,27.937800256069284,25.716597836395916,25.716001803048634,25.715406096724475,25.714810717064783,25.71421566371149,25.71362093630712,25.713026534494777,25.712432457918162,25.711838706221556,25.711245279049812,25.710652176048384,22.32951866973525,22.329396704135135,22.32927475223442,22.329152814030024,22.329030889518883,22.328908978697914,22.328787081564045,22.328665198114198,22.32854332834531,22.32842147225431,22.328299629838117,0.15536336290565514,0.15577196510108895,0.1561805672965228,0.1565891694919567,0.1569977716873905,0.1574063738828243,0.15781497607825823,0.15822357827369202,0.15863218046912586,0.15904078266455976,0.15944938485999355,0.07969383454866436,0.08094661282698784,0.08219939110531128,0.08345216938363477,0.08470494766195821,0.08595772594028164,0.08721050421860518,0.08846328249692863,0.08971606077525206,0.09096883905357556,0.09222161733189903,0.03726421051126768,0.04137693036211426,0.04548965021296084,0.049602370063807424,0.05371508991465399,0.05782780976550057,0.06194052961634717,0.06605324946719374,0.07016596931804028,0.07427868916888691,0.07839140901973345,0.022097916016527615,0.03319124839019846,0.0442845807638693,0.055377913137540154,0.06647124551121096,0.07756457788488183,0.0886579102585527,0.09975124263222353,0.11084457500589433,0.1219379073795652,0.13303123975323602,,,,,,,,,,,,26.985887089126074,26.984617911073542,26.98335021490246,26.9820839971564,26.98081925439101,26.979555983173967,26.9782941800849,26.977033841715368,26.97577496466878,26.97451754556033,26.97326158101699,24.931129246946803,24.93077975063893,24.930430366797026,24.93008109534872,24.92973193622172,24.929382889343817,24.929033954642858,24.928685132046763,24.92833642148352,24.927987822881192,24.927639336167903
12,QSO1,1.1,22.911317211539906,22.9113076738222,22.911298136188282,22.911288598638144,22.91127906117179,22.91126952378922,22.91125998649042,22.9112504492754,22.91124091214416,22.911231375096683,22.91122183813298,22.605302213897406,22.605282723514396,22.60526323348126,22.60524374379798,22.605224254464552,22.605204765480956,22.605185276847177,22.605165788563212,22.605146300629038,22.605126813044652,22.605107325810035,22.365985600683693,22.36591270321633,22.365839810643052,22.3657669229632,22.365694040176113,22.36562116228114,22.36554828927763,22.365475421164913,22.365402557942343,22.36532969960926,22.365256846165003,0.12223719627023125,0.1224671662684427,0.12269713626665418,0.1229271062648656,0.12315707626307706,0.1233870462612885,0.1236170162595,0.12384698625771148,0.12407695625592294,0.12430692625413439,0.12453689625234587,0.11041367185904481,0.11112656196607375,0.11183945207310274,0.11255234218013165,0.1132652322871606,0.11397812239418957,0.11469101250121853,0.11540390260824751,0.11611679271527649,0.11682968282230542,0.11754257292933441,0.10109678418930201,0.1034599469811193,0.10582310977293664,0.10818627256475392,0.11054943535657129,0.11291259814838861,0.1152757609402059,0.11763892373202321,0.12000208652384058,0.1223652493156579,0.12472841210747522,0.07854476004902354,0.08530365194844311,0.09206254384786271,0.09882143574728226,0.10558032764670183,0.11233921954612144,0.119098111445541,0.1258570033449606,0.13261589524438022,0.1393747871437998,0.14613367904321936,22.934446638836953,22.93443657310355,22.93442650746346,22.93441644191669,22.934406376463226,22.93439631110308,22.934386245836244,22.934376180662717,22.934366115582492,22.93435605059558,22.934345985701967,22.79892191654426,22.798906364608296,22.79889081289509,22.798875261404632,22.798859710136934,22.79884415909197,22.79882860826974,22.798813057670245,22.798797507293465,22.798781957139404,22.798766407208056,22.51600985468673,22.515988151801736,22.515966449350554,22.515944747333165,22.51592304574956,22.515901344599712,22.515879643883608,22.515857943601226,22.51583624375256,22.515814544337577,22.515792845356266
13,QSO2,1.1,28.66797567921339,28.66658353865609,28.66519318082813,28.663804601169538,28.662417795137817,28.661032758207856,28.659649485871835,28.65826797363915,28.656888217036304,28.655510211606842,28.65413395291126,25.05000252967573,25.049867792605575,25.049733072253865,25.049598368616454,25.049463681689197,25.04932901146795,25.04919435794857,25.04905972112691,25.04892510099883,25.048790497560194,25.04865591080687,22.344601242337443,22.34454925977237,22.344497279695986,22.34444530210805,22.344393327008326,22.344341354396573,22.34428938427255,22.344237416636034,22.344185451486766,22.344133488824518,22.344081528649056,0.15463109476581355,0.15479760403407525,0.1549641133023368,0.1551306225705985,0.15529713183886018,0.15546364110712177,0.15563015037538339,0.15579665964364506,0.15596316891190676,0.15612967818016832,0.15629618744843002,0.11050107232737562,0.11103648246553698,0.11157189260369822,0.11210730274185958,0.11264271288002091,0.11317812301818221,0.11371353315634355,0.11424894329450482,0.11478435343266624,0.1153197635708275,0.11585517370898882,0.08511139008901229,0.08682104514730553,0.08853070020559868,0.09024035526389192,0.09195001032218512,0.09365966538047832,0.09536932043877154,0.0970789754970647,0.09878863055535798,0.10049828561365114,0.10220794067194436,0.06616056550755385,0.07108934885673211,0.0760181322059103,0.08094691555508858,0.08587569890426679,0.09080448225344503,0.09573326560262327,0.10066204895180147,0.10559083230097978,0.11051961565015796,0.11544839899933619,28.713171131654885,28.71167203251914,28.710175000367947,28.708680029509157,28.707187114274113,28.705696249017503,28.70420742811724,28.702720645974335,28.701235897012765,28.699753175679355,28.69827247644365,26.11394758424548,26.113707908604272,26.11346828585965,26.113228715988264,26.11298919896679,26.112749734771917,26.112510323380345,26.11227096476879,26.112031658913992,26.111792405792695,26.111553205381664,24.293859253955596,24.293778065370063,24.29369688285516,24.293615706409966,24.293534536033576,24.29345337172509,24.293372213483593,24.29329106130818,24.29320991519795,24.293128775151988,24.293047641169387
14,S0,1.1,27.47627184149288,27.476074608535068,27.475877411399743,27.475680250073903,27.47548312454454,27.47528603479865,27.475088980823255,27.474891962605373,27.474694980132025,27.474498033390244,27.474301122367066,26.617016076409797,26.616773976426515,26.616531930415213,26.61628993835184,26.616048000212345,26.615806115972703,26.615564285608905,26.615322509096956,26.615080786412875,26.614839117532707,26.614597502432495,22.25085034994638,22.250830119720163,22.250809889870887,22.25078966039853,22.250769431303087,22.250749202584537,22.250728974242868,22.250708746278065,22.25068851869012,22.25066829147901,22.250648064644725,0.20977344034898848,0.2098458600273844,0.20991827970578014,0.2099906993841759,0.21006311906257188,0.2101355387409677,0.21020795841936363,0.21028037809775946,0.21035279777615534,0.21042521745455117,0.21049763713294709,0.1046006507372863,0.10482361418794199,0.10504657763859764,0.10526954108925327,0.10549250453990901,0.10571546799056464,0.10593843144122035,0.10616139489187602,0.10638435834253167,0.10660732179318737,0.10683028524384304,0.03884418591585065,0.03957319495781863,0.04030220399978659,0.04103121304175454,0.04176022208372252,0.042489231125690495,0.04321824016765846,0.043947249209626435,0.0446762582515944,0.04540526729356237,0.04613427633553034,0.015454798802624127,0.01754151600379053,0.019628233204956925,0.021714950406123312,0.02380166760728972,0.025888384808456108,0.027975102009622516,0.030061819210788914,0.03214853641195531,0.034235253613121706,0.03632197081428811,27.45406890773304,27.45386929842197,27.453669725801724,27.453470189858812,27.453270690579757,27.45307122795109,27.45287180195934,27.45267241259106,27.452473059832798,27.45227374367111,27.452074464092558,27.163041778431193,27.162774492472167,27.162507272297262,27.162240117874102,27.16197302917034,27.16170600615365,27.16143904879173,27.161172157052302,27.160905330903113,27.160638570311924,27.160371875246543,25.662232621878367,25.662111122765292,25.66198963724703,25.661868165320538,25.66174670698278,25.66162526223071,25.6615038310613,25.6613824134715,25.66126100945828,25.661139619018606,25.66101824214943
15,Sa,1.1,27.044884375305504,27.044750393748735,27.044616428723458,27.0444824802256,27.04434854825108,27.04421463279582,27.04408073385575,27.043946851426796,27.043812985504886,27.04367913608595,27.043545303165914,26.351910856576406,26.35171917930242,26.351527535861415,26.351335926241454,26.35114435043059,26.350952808416906,26.350761300188474,26.350569825733377,26.350378385039704,26.350186978095557,26.349995604889035,22.25874614386437,22.258725548624646,22.258704953775577,22.258684359317158,22.25866376524937,22.258643171572203,22.25862257828563,22.258601985389653,22.258581392884246,22.258560800769402,22.258540209045094,0.20211480660979222,0.20218799875222282,0.20226119089465341,0.2023343830370839,0.20240757517951452,0.2024807673219451,0.20255395946437568,0.20262715160680628,0.2027003437492368,0.20277353589166736,0.202846728034098,0.10060240572724602,0.10082774741611684,0.10105308910498766,0.10127843079385841,0.10150377248272925,0.10172911417160004,0.10195445586047086,0.10217979754934167,0.10240513923821247,0.10263048092708327,0.10285582261595409,0.03731654609007194,0.038053331102306284,0.03879011611454064,0.03952690112677496,0.04026368613900932,0.041000471151243674,0.04173725616347801,0.04247404117571235,0.043210826187946694,0.04394761120018104,0.044684396212415385,0.014904232030193948,0.01701320718699119,0.01912218234378843,0.02123115750058566,0.0233401326573829,0.02544910781418014,0.027558082970977376,0.029667058127774617,0.03177603328457185,0.03388500844136909,0.03599398359816633,27.022423548313665,27.022287984640023,27.02215243789058,27.02201690806111,27.02188139514739,27.0217458991452,27.02161042005031,27.021474957858516,27.021339512565593,27.021204084167323,27.021068672659492,26.774667477781826,26.77447856994763,26.774289694975888,26.774100852855177,26.77391204357407,26.77372326712114,26.773534523484987,26.77334581265419,26.773157134617357,26.77296848936308,26.772779876879984,25.509649081644895,25.50954238505973,25.509435698958736,25.509329023339852,25.50922235820102,25.509115703540175,25.509009059355265,25.50890242564423,25.50879580240501,25.508689189635554,25.508582587333805
16,Sb,1.1,26.483373335349555,26.48327895748688,26.48318458782731,26.48309022636942,26.48299587311178,26.482901528052967,26.482807191191554,26.482712862526125,26.482618542055246,26.4825242297775,26.48242992569146,25.91792975689028,25.917777909349123,25.9176260830419,25.917474277962672,25.91732249410551,25.917170731464473,25.917018990033636,25.916867269807067,25.916715570778848,25.91656389294305,25.916412236293752,22.26919915832983,22.269174590382292,22.269150022990665,22.269125456154917,22.26910088987503,22.269076324150976,22.26905175898273,22.269027194370267,22.26900263031356,22.26897806681259,22.268953503867326,0.19525384048967698,0.195340314594125,0.19542678869857305,0.195513262803021,0.195599736907469,0.19568621101191705,0.19577268511636509,0.19585915922081304,0.19594563332526108,0.19603210742970906,0.1961185815341571,0.09765677626635215,0.09792301004627448,0.09818924382619677,0.0984554776061191,0.0987217113860414,0.09898794516596371,0.099254178945886,0.0995204127258083,0.09978664650573059,0.1000528802856529,0.10031911406557524,0.03662727473360368,0.03749776194695598,0.03836824916030828,0.03923873637366058,0.04010922358701288,0.04097971080036518,0.04185019801371749,0.042720685227069774,0.043591172440422064,0.04446165965377437,0.04533214686712669,0.014785050208217606,0.017276734860844262,0.019768419513470914,0.022260104166097562,0.02475178881872421,0.027243473471350865,0.029735158123977517,0.03222684277660417,0.03471852742923081,0.03721021208185745,0.039701896734484106,26.459188480909255,26.459093140072248,26.458997807606586,26.458902483510805,26.458807167783434,26.458711860423005,26.458616561428048,26.458521270797092,26.458425988528674,26.45833071462132,26.45823544907357,26.258434293814314,26.25829555807804,26.2581568400672,26.258018139777267,26.25787945720371,26.25774079234201,26.257602145187633,26.257463515736067,26.257324903982788,26.257186309923277,26.25704773355302,25.241661871403632,25.241563384407602,25.241464906344504,25.24136643721272,25.24126797701063,25.24116952573661,25.241071083389045,25.240972649966317,25.240874225466804,25.24077580988889,25.24067740323096
17,Sc,1.1,25.754765504481906,25.754713423571957,25.75466134516012,25.754609269246156,25.754557195829822,25.754505124910885,25.754453056489105,25.754400990564235,25.754348927136043,25.754296866204285,25.75424480776872,25.367671760704543,25.367573005888882,25.367474260054806,25.36737552320067,25.36727679532485,25.367178076425716,25.367079366501624,25.366980665550955,25.366881973572067,25.366783290563333,25.366684616523123,22.285735529175852,22.2857085998147,22.285681671121466,22.285654743096103,22.28562781573858,22.285600889048865,22.28557396302693,22.28554703767274,22.285520112986255,22.28549318896745,22.285466265616286,0.17939104865873196,0.17948440185058281,0.17957775504243362,0.1796711082342845,0.17976446142613536,0.1798578146179862,0.17995116780983705,0.18004452100168783,0.18013787419353872,0.18023122738538955,0.18032458057724052,0.08970662041716071,0.08999403331716026,0.09028144621715979,0.09056885911715934,0.0908562720171589,0.09114368491715844,0.09143109781715797,0.09171851071715749,0.09200592361715704,0.09229333651715659,0.09258074941715616,0.03389499797962877,0.03483473317955389,0.03577446837947901,0.03671420357940413,0.03765393877932926,0.03859367397925438,0.03953340917917949,0.040473144379104604,0.04141287957902975,0.04235261477895486,0.043292349978879985,0.01385952292525514,0.01654942317797582,0.019239323430696495,0.02192922368341717,0.024619123936137844,0.02730902418885852,0.0299989244415792,0.03268882469429986,0.035378724947020546,0.03806862519974121,0.040758525452461905,25.729944517036238,25.72989193552968,25.72983935656949,25.729786780155415,25.729734206287215,25.729681634964642,25.729629066187446,25.72957649995538,25.729523936268205,25.729471375125666,25.729418816527524,25.599262512004888,25.599180896221547,25.599099286572873,25.599017683057955,25.59893608567586,25.598854494425673,25.598772909306472,25.598691330317333,25.598609757457336,25.59852819072556,25.59844663012108,24.880736057852552,24.880659804997144,24.88058355749671,24.880507315350503,24.880431078557763,24.88035484711774,24.88027862102969,24.88020240029285,24.880126184906477,24.880049974869817,24.87997377018212
18,Sdm,1.1,24.369142251223717,24.369122855196828,24.36910345951643,24.369084064182516,24.369064669195065,24.36904527455407,24.36902588025952,24.3690064863114,24.3689870927097,24.3689676994544,24.368948306545498,24.243725263655516,24.243678461370973,24.24363166110382,24.243584862853886,24.243538066621003,24.243491272404995,24.24344448020569,24.243397690022903,24.243350901856473,24.24330411570622,24.243257331571975,22.33770474531812,22.33766704990024,22.337629355791055,22.337591662990473,22.337553971498398,22.337516281314745,22.33747859243942,22.337440904872338,22.3374032186134,22.33736553366252,22.33732785001961,0.14027360607025197,0.1403981739721854,0.14052274187411884,0.1406473097760523,0.14077187767798574,0.14089644557991918,0.14102101348185267,0.14114558138378616,0.1412701492857196,0.14139471718765306,0.14151928508958647,0.07052957839287187,0.07091309417023009,0.07129660994758834,0.07168012572494657,0.07206364150230483,0.07244715727966305,0.0728306730570213,0.07321418883437955,0.0735977046117378,0.07398122038909603,0.07436473616645428,0.02752292372933967,0.02877688023480883,0.030030836740277997,0.03128479324574716,0.032538749751216324,0.033792706256685484,0.03504666276215465,0.03630061926762381,0.03755457577309298,0.03880853227856214,0.0400624887840313,0.013788846453939753,0.01737817451277058,0.020967502571601404,0.02455683063043223,0.028146158689263047,0.03173548674809387,0.03532481480692471,0.038914142865755535,0.04250347092458635,0.04609279898341718,0.049682127042248,24.34910145943223,24.34908179056435,24.349062122052782,24.34904245389751,24.34902278609852,24.3490031186558,24.34898345156934,24.34896378483912,24.348944118465134,24.348924452447363,24.3489047867858,24.36303074960177,24.36299587030068,24.36296099212005,24.362926115059814,24.362891239119893,24.362856364300224,24.362821490600727,24.36278661802133,24.362751746561965,24.36271687622256,24.36268200700304,24.029484657998587,24.029438202354157,24.029391748697353,24.029345297028,24.02929884734593,24.029252399650975,24.029205953942963,24.02915951022172,24.029113068487085,24.02906662873888,24.029020190976944
19,Sd,1.1,25.057062079634523,25.057025591813474,25.05698910521861,25.056952619849852,25.056916135707116,25.05687965279032,25.056843171099388,25.056806690634225,25.05677021139476,25.056733733380902,25.056697256592575,24.755189906600766,24.755115069329864,24.75504023721697,24.754965410261367,24.754890588462345,24.754815771819192,24.754740960331205,24.754666153997665,24.754591352817865,24.754516556791096,24.754441765916642,22.322927801846724,22.32289067837893,22.32285355618042,22.322816435251102,22.32277931559089,22.3227421971997,22.32270508007745,22.322667964224042,22.322630849639395,22.322593736323427,22.322556624276043,0.1501678571178687,0.15029221599402007,0.15041657487017143,0.15054093374632274,0.15066529262247408,0.15078965149862542,0.15091401037477678,0.15103836925092817,0.1511627281270795,0.15128708700323085,0.15141144587938213,0.07546038729494803,0.07584325953023748,0.07622613176552694,0.07660900400081637,0.0769918762361058,0.07737474847139525,0.07775762070668472,0.07814049294197419,0.07852336517726363,0.07890623741255307,0.07928910964784251,0.029445469969133477,0.030697322327103763,0.03194917468507405,0.03320102704304433,0.034452879401014616,0.035704731758984906,0.036956584116955196,0.0382084364749255,0.03946028883289578,0.04071214119086606,0.04196399354883635,0.012942141628878223,0.01652544677094544,0.020108751913012646,0.023692057055079863,0.02727536219714707,0.030858667339214274,0.0344419724812815,0.03802527762334872,0.04160858276541593,0.04519188790748312,0.04877519304955034,25.03234378148702,25.032306939461755,25.032270098686602,25.032233259161472,25.03219642088628,25.032159583860945,25.032122748085378,25.032085913559495,25.032049080283215,25.03201224825645,25.031975417479114,24.954689784369133,24.954629736584014,24.954569692119716,24.954509650975876,24.95444961315212,24.954389578648087,24.954329547463406,24.954269519597712,24.954209495050637,24.95414947382182,24.954089455910882,24.40414827176587,24.40408278240282,24.404017296989714,24.403951815526078,24.403886338011432,24.403820864445304,24.403755394827215,24.403689929156688,24.40362446743325,24.403559009656423,24.40349355582573
20,Sey18,1.1,24.30686453373951,24.306840045448816,24.306815557710426,24.306791070524326,24.30676658389048,24.306742097808872,24.306717612279474,24.30669312730226,24.306668642877206,24.306644159004293,24.306619675683486,24.200469708863917,24.200409554911083,24.200349404290822,24.20028925700277,24.200229113046554,24.200168972421807,24.200108835128155,24.200048701165237,24.199988570532675,24.199928443230107,24.199868319257163,22.36084546068652,22.360793893912884,22.360742329588284,22.360690767712487,22.360639208285264,22.36058765130637,22.360536096775583,22.36048454469267,22.3604329950574,22.360381447869536,22.360329903128843,0.15448989897010837,0.1546561938369065,0.15482248870370457,0.15498878357050266,0.15515507843730078,0.15532137330409884,0.15548766817089701,0.15565396303769508,0.15582025790449316,0.15598655277129128,0.15615284763808934,0.08247433167152986,0.08292680912775892,0.08337928658398792,0.08383176404021693,0.08428424149644596,0.08473671895267496,0.08518919640890402,0.08564167386513301,0.08609415132136206,0.08654662877759108,0.08699910623382007,0.0459246790803067,0.04760341157754636,0.04928214407478601,0.05096087657202566,0.05263960906926532,0.054318341566504974,0.055997074063744635,0.057675806560984276,0.05935453905822395,0.0610332715554636,0.06271200405270323,0.025230696563387174,0.030100213627560202,0.034969730691733224,0.03983924775590625,0.04470876482007928,0.04957828188425229,0.054447798948425344,0.05931731601259835,0.0641868330767714,0.06905635014094441,0.0739258672051174,24.295348220764723,24.29532319107494,24.295298161962158,24.29527313342635,24.295248105467486,24.29522307808555,24.295198051280508,24.29517302505233,24.295147999400996,24.295122974326475,24.295097949828744,24.417195114366454,24.417146081412252,24.417097050672325,24.417048022146478,24.41699899583451,24.41694997173622,24.416900949851406,24.416851930179874,24.41680291272142,24.416753897475843,24.416704884442947,23.972822865998076,23.972763906323102,23.972704949849692,23.9726459965775,23.972587046506177,23.972528099635383,23.972469155964752,23.97241021549395,23.97235127822263,23.972292344150443,23.97223341327704
21,Sey2,1.1,26.103977901379537,26.10381260542369,26.103647334629194,26.1034820889884,26.10331686849364,26.10315167313727,26.10298650291164,26.10282135780911,26.10265623782203,26.102491142942764,26.10232607316368,25.12466130887119,25.124479520569032,25.124297762699175,25.124116035251436,25.123934338215633,25.123752671581588,25.123571035339126,25.123389429478085,25.1232078539883,25.123026308859618,25.122844794081878,22.250424688339884,22.250364735221407,22.250304785413288,22.25024483891516,22.25018489572667,22.250124955847436,22.25006501927711,22.25000508601531,22.249945156061678,22.249885229415845,22.249825306077458,0.2271281575947873,0.22734305155873194,0.22755794552267652,0.2277728394866211,0.2279877334505658,0.22820262741451042,0.22841752137845503,0.22863241534239964,0.22884730930634425,0.22906220327028887,0.22927709723423356,0.11493649545979628,0.1156003390689767,0.11626418267815704,0.11692802628733742,0.11759186989651785,0.11825571350569823,0.11891955711487863,0.11958340072405897,0.12024724433323938,0.12091108794241977,0.12157493155160018,0.05316100943114918,0.05532530035153725,0.05748959127192531,0.059653882192313386,0.06181817311270148,0.06398246403308953,0.0661467549534776,0.06831104587386566,0.07047533679425373,0.07263962771464179,0.07480391863502987,0.028857520778161987,0.03505478422400516,0.041252047669848316,0.04744931111569148,0.05364657456153466,0.05984383800737782,0.066041101453221,0.07223836489906416,0.07843562834490732,0.08463289179075048,0.09083015523659364,26.0433901653971,26.043228542402176,26.043066943462918,26.042905368572164,26.042743817722755,26.04258229090754,26.042420788119372,26.042259309351095,26.042097854595575,26.04193642384567,26.04177501709423,25.724997458383594,25.724786523659088,25.724575629906607,25.724364777110242,25.72415396525409,25.723943194322253,25.723732464298845,25.723521775167992,25.723311126913824,25.723100519520482,25.72288995297212,24.702775221406647,24.702626222024502,24.70247724308726,24.702328284589306,24.702179346525035,24.702030428888847,24.701881531675134,24.701732654878295,24.70158379849273,24.70143496251285,24.701286146933054
22,Spi4,1.1,24.550727828573976,24.550687042443627,24.55064625784536,24.550605474779076,24.55056469324465,24.550523913241967,24.550483134770918,24.55044235783138,24.550401582423245,24.550360808546394,24.55032003620071,24.273898873132083,24.273813268254926,24.27372767012675,24.273642078746498,24.2735564941131,24.2734709162255,24.27338534508263,24.273299780683423,24.27321422302682,24.27312867211176,24.273043127937182,22.359113005077692,22.35904461147222,22.35897622217478,22.35890783718483,22.35883945650184,22.35877108012525,22.358702708054526,22.358634340289132,22.358565976828515,22.35849761767214,22.35842926281946,0.12751970021446038,0.12774130336082765,0.12796290650719494,0.12818450965356215,0.1284061127999294,0.1286277159462966,0.12884931909266387,0.1290709222390311,0.12929252538539834,0.1295141285317656,0.12973573167813288,0.06771526509664845,0.0683975299628374,0.06907979482902636,0.06976205969521529,0.07044432456140423,0.07112658942759317,0.07180885429378213,0.07249111915997107,0.07317338402616001,0.07385564889234895,0.07453791375853792,0.028466792450564812,0.030697549352676618,0.032928306254788445,0.03515906315690025,0.03738982005901205,0.03962057696112386,0.04185133386323566,0.044082090765347484,0.0463128476674593,0.04854360456957111,0.05077436147168292,0.013679862755420182,0.02006518657347773,0.026450510391535273,0.03283583420959282,0.03922115802765035,0.04560648184570788,0.05199180566376544,0.05837712948182299,0.06476245329988052,0.07114777711793807,0.07753310093599564,24.52074875681372,24.520707773809416,24.520666792352028,24.520625812441445,24.52058483407754,24.5205438572602,24.520502881989312,24.520461908264757,24.520420936086417,24.520379965454175,24.52033899636792,24.43343894639614,24.43337274082143,24.43330653928353,24.43324034178195,24.433174148316194,24.43310795888577,24.43304177349019,24.432975592128958,24.432909414801586,24.43284324150758,24.432777072246445,24.00086423636138,24.000783744256303,24.00070325811815,24.000622777946027,24.000542303739053,24.000461835496345,24.000381373217017,24.000300916900187,24.000220466544967,24.00014002215048,24.00005958371583
23,Torus,1.1,24.768439621668925,24.767571800234823,24.766704671890448,24.765838235529593,24.764972490048716,24.764107434346908,24.76324306732588,24.762379387889975,24.761516394946142,24.760654087403935,24.759792464175515,24.420612290743296,24.418906539407093,24.417203463697113,24.41550305523258,24.413805305672025,24.412110206713045,24.410417750092073,24.40872792758412,24.40704073100254,24.405356152198788,24.403674183062204,22.22145921583453,22.22040963680313,22.21936107141788,22.21831351772279,22.217266973767508,22.21622143760733,22.21517690730317,22.214133380921513,22.213090856534436,22.21204933221954,22.211008806059972,2.261068822502934,2.264853072284495,2.2686373220660543,2.272421571847614,2.2762058216291754,2.279990071410735,2.2837743211922943,2.2875585709738555,2.2913428207554145,2.295127070536975,2.2989113203185347,2.358085156645077,2.3698160530784453,2.3815469495118147,2.393277845945183,2.405008742378552,2.4167396388119204,2.4284705352452893,2.440201431678658,2.4519323281120267,2.4636632245453955,2.4753941209787644,2.4973961246414835,2.536282928782355,2.575169732923226,2.6140565370640965,2.652943341204968,2.6918301453458384,2.7307169494867094,2.7696037536275795,2.80849055776845,2.847377361909321,2.886264166050193,2.1494871190166434,2.2607074320700344,2.3719277451234255,2.4831480581768166,2.594368371230208,2.7055886842835988,2.816808997336989,2.928029310390381,3.0392496234437716,3.1504699364971622,3.261690249550553,24.791562447375973,24.790646608251933,24.78973154100455,24.78881724433384,24.78790371694308,24.786990957538844,24.786078964830942,24.78516773753244,24.78425727435965,24.783347574032096,24.78243863527253,24.64843849511055,24.64703367143146,24.645630663091673,24.644229465405623,24.642830073705845,24.64143248334291,24.64003668968531,24.638642688119386,24.637250474049218,24.63586004289655,24.634471390100686,24.244736724312823,24.242982963463312,24.24123203084935,24.23948391736361,24.237738613942682,24.2359961115668,24.234256401259543,24.232519474087574,24.23078532116037,24.22905393362993,24.22732530269053
