,id,z,U_0,U_10,U_20,U_30,U_40,U_50,U_60,U_70,U_80,U_90,U_100,V_0,V_10,V_20,V_30,V_40,V_50,V_60,V_70,V_80,V_90,V_100,J_0,J_10,J_20,J_30,J_40,J_50,J_60,J_70,J_80,J_90,J_100,IRAC3.6_0,IRAC3.6_10,IRAC3.6_20,IRAC3.6_30,IRAC3.6_40,IRAC3.6_50,IRAC3.6_60,IRAC3.6_70,IRAC3.6_80,IRAC3.6_90,IRAC3.6_100,IRAC4.5_0,IRAC4.5_10,IRAC4.5_20,IRAC4.5_30,IRAC4.5_40,IRAC4.5_50,IRAC4.5_60,IRAC4.5_70,IRAC4.5_80,IRAC4.5_90,IRAC4.5_100,IRAC5.8_0,IRAC5.8_10,IRAC5.8_20,IRAC5.8_30,IRAC5.8_40,IRAC5.8_50,IRAC5.8_60,IRAC5.8_70,IRAC5.8_80,IRAC5.8_90,IRAC5.8_100,IRAC8.0_0,IRAC8.0_10,IRAC8.0_20,IRAC8.0_30,IRAC8.0_40,IRAC8.0_50,IRAC8.0_60,IRAC8.0_70,IRAC8.0_80,IRAC8.0_90,IRAC8.0_100,u_0,u_10,u_20,u_30,u_40,u_50,u_60,u_70,u_80,u_90,u_100,g_0,g_10,g_20,g_30,g_40,g_50,g_60,g_70,g_80,g_90,g_100,r_0,r_10,r_20,r_30,r_40,r_50,r_60,r_70,r_80,r_90,r_100,field
91,COSMOS_13115,0.2408,-21.33265006460329,-21.33266745719676,-21.332684849511622,-21.33270224154788,-21.33271963330555,-21.332737024784635,-21.332754415985143,-21.33277180690709,-21.33278919755048,-21.332806587915314,-21.332823978001617,-22.46368450922809,-22.46369949599447,-22.46371448255397,-22.463729468906628,-22.463744455052428,-22.46375944099138,-22.463774426723493,-22.463789412248765,-22.46380439756721,-22.463819382678835,-22.46383436758364,-23.04929422086729,-23.04941962777068,-23.04954502019074,-23.049670398130814,-23.04979576159425,-23.049921110584386,-23.050046445104563,-23.05017176515813,-23.05029707074841,-23.050422361878763,-23.05054763855251,0.0914821710947871,0.0953839436994359,0.0992857163040845,0.1031874889087332,0.1070892615133819,0.1109910341180305,0.1148928067226792,0.1187945793273279,0.1226963519319766,0.1265981245366253,0.130499897141274,0.0457640744671607,0.0541549654996936,0.0625458565322265,0.0709367475647593,0.0793276385972921,0.087718529629825,0.0961094206623579,0.1045003116948907,0.1128912027274235,0.1212820937599564,0.1296729847924893,0.0181625669526925,0.0312577218319495,0.0443528767112065,0.0574480315904635,0.0705431864697204,0.0836383413489774,0.0967334962282344,0.1098286511074914,0.1229238059867483,0.1360189608660053,0.1491141157452624,0.0057225441612598,0.021254451795888,0.0367863594305162,0.0523182670651444,0.0678501746997726,0.0833820823344008,0.098913989969029,0.1144458976036572,0.1299778052382854,0.1455097128729136,0.1610416205075419,19.313233106554872,19.313213828701628,19.31319455119067,19.313175274021976,19.313155997195548,19.313136720711363,19.31311744456941,19.31309816876968,19.313078893312163,19.31305961819685,19.313040343423708,18.497359026425983,18.4973450738096,18.497331121372508,18.49731716911472,18.49730321703621,18.497289265137,18.497275313417063,18.497261361876408,18.497247410515023,18.497233459332914,18.497219508330065,17.796067090962293,17.796054324331273,17.796041557850366,17.796028791519575,17.796016025338886,17.796003259308304,17.795990493427823,17.795977727697437,17.795964962117143,17.79595219668694,17.79593943140683,COSMOS
92,COSMOS_1312,4.0628,-18.655772295747813,-18.65579604298692,-18.65581978970664,-18.655843535907,-18.65586728158801,-18.6558910267497,-18.65591477139209,-18.65593851551521,-18.65596225911907,-18.655986002203708,-18.656009744769136,-19.74805001714337,-19.748071223015213,-19.74809242847288,-19.7481136335164,-19.748134838145774,-19.74815604236103,-19.74817724616217,-19.748198449549232,-19.748219652522216,-19.748240855081143,-19.74826205722603,-21.040310538849,-21.04040320829013,-21.04049586982244,-21.04058852344728,-21.040681169165996,-21.04077380697994,-21.04086643689046,-21.040959058898917,-21.04105167300663,-21.041144279214976,-21.04123687752529,0.0507181804503309,0.0507195264926388,0.0507208725349468,0.0507222185772547,0.0507235646195627,0.0507249106618706,0.0507262567041786,0.0507276027464865,0.0507289487887945,0.0507302948311024,0.0507316408734104,0.0460820407890188,0.0460836420535169,0.046085243318015,0.0460868445825132,0.0460884458470113,0.0460900471115094,0.0460916483760076,0.0460932496405057,0.0460948509050038,0.046096452169502,0.0460980534340001,0.0396276418857079,0.0396301585367711,0.0396326751878343,0.0396351918388974,0.0396377084899606,0.0396402251410237,0.0396427417920869,0.03964525844315,0.0396477750942132,0.0396502917452763,0.0396528083963395,0.0283978924559959,0.0284050749519643,0.0284122574479326,0.028419439943901,0.0284266224398694,0.0284338049358378,0.0284409874318062,0.0284481699277745,0.0284553524237429,0.0284625349197113,0.0284697174156796,37.6706255744404,37.64845489141606,37.62672788790539,37.60542715392618,37.58453628455993,37.5640398040482,37.54392309692175,37.52417234539486,37.504774472353006,37.48571708934474,37.46698844905978,31.875465372047582,31.87529232934877,31.87511931422481,31.874946326666898,31.87477336666626,31.874600434214116,31.874427529301688,31.87425465192021,31.87408180206092,31.873908979715047,31.87373618487384,29.84619260609022,29.846164131430083,29.8461356575167,29.846107184350043,29.84607871193007,29.846050240256737,29.846021769330008,29.845993299149843,29.845964829716205,29.84593636102905,29.84590789308835,COSMOS
93,COSMOS_13178,1.7981,-19.922479844649203,-19.92249710215189,-19.92251435938028,-19.92253161633437,-19.922548873014183,-19.922566129419728,-19.922583385551007,-19.922600641408028,-19.9226178969908,-19.922635152299332,-19.922652407333644,-20.7130985774934,-20.71311892374512,-20.713139269615564,-20.71315961510475,-20.71317996021269,-20.7132003049394,-20.713220649284896,-20.71324099324919,-20.713261336832293,-20.713281680034225,-20.713302022855,-21.31554828141177,-21.31571604385912,-21.315883780388663,-21.316051491008416,-21.31621917572638,-21.316386834550563,-21.31655446748895,-21.316722074549546,-21.31688965574032,-21.317057211069272,-21.317224740544376,0.0824831165050918,0.0824972955299095,0.0825114745547273,0.0825256535795451,0.0825398326043628,0.0825540116291807,0.0825681906539984,0.0825823696788162,0.082596548703634,0.0826107277284517,0.0826249067532695,0.0585443290627565,0.0585756570979022,0.058606985133048,0.0586383131681937,0.0586696412033395,0.0587009692384853,0.0587322972736311,0.0587636253087768,0.0587949533439226,0.0588262813790683,0.0588576094142141,0.0336203638632302,0.0337165550375782,0.0338127462119262,0.0339089373862741,0.034005128560622,0.03410131973497,0.034197510909318,0.0342937020836659,0.0343898932580139,0.0344860844323618,0.0345822756067098,0.0120413542636274,0.0125106356245566,0.0129799169854858,0.013449198346415,0.0139184797073442,0.0143877610682735,0.0148570424292027,0.0153263237901319,0.0157956051510611,0.0162648865119903,0.0167341678729195,25.539825227332557,25.539820295379347,25.539815363448547,25.539810431540147,25.53980549965416,25.539800567790564,25.53979563594937,25.539790704130585,25.5397857723342,25.539780840560216,25.53977590880864,25.23010080870156,25.230093576117863,25.23008634358235,25.23007911109502,25.230071878655863,25.23006464626489,25.23005741392209,25.230050181627465,25.23004294938101,25.230035717182737,25.23002848503264,25.13608857562697,25.136077391191787,25.136066206871813,25.13605502266705,25.1360438385775,25.13603265460315,25.136021470744,25.13601028700005,25.135999103371308,25.135987919857754,25.135976736459394,COSMOS
94,COSMOS_13212,3.055,-20.33263648207282,-20.332653187368827,-20.3326698924078,-20.33268659718976,-20.332703301714705,-20.33272000598265,-20.3327367099936,-20.33275341374756,-20.332770117244547,-20.33278682048456,-20.33280352346761,-21.15646499582812,-21.156484097894086,-21.156503199624,-21.15652230101785,-21.156541402075657,-21.156560502797426,-21.15657960318318,-21.15659870323292,-21.15661780294666,-21.15663690232441,-21.156656001366198,-21.81983959455552,-21.81998832265837,-21.8201370303907,-21.82028571775808,-21.820434384766084,-21.82058303142029,-21.82073165772628,-21.820880263689617,-21.821028849315866,-21.821177414610588,-21.82132595957936,0.143680140337414,0.143686583608934,0.143693026880454,0.143699470151974,0.143705913423494,0.1437123566950141,0.1437187999665341,0.1437252432380541,0.1437316865095741,0.1437381297810941,0.1437445730526141,0.1070731216128399,0.1070829632423073,0.1070928048717747,0.1071026465012421,0.1071124881307095,0.1071223297601769,0.1071321713896444,0.1071420130191118,0.1071518546485792,0.1071616962780465,0.107171537907514,0.0754583306254451,0.0754776838864076,0.0754970371473701,0.0755163904083326,0.0755357436692951,0.0755550969302576,0.0755744501912201,0.0755938034521827,0.0756131567131452,0.0756325099741077,0.0756518632350702,0.0410749102737011,0.0411552155507213,0.0412355208277414,0.0413158261047616,0.0413961313817817,0.0414764366588019,0.0415567419358221,0.0416370472128422,0.0417173524898624,0.0417976577668826,0.0418779630439027,29.08589989012849,29.085830621565847,29.085761357422168,29.085692097696885,29.08562284238944,29.085553591499263,29.0854843450258,29.08541510296848,29.085345865326737,29.085276632100012,29.085207403287747,26.736281355892157,26.736272997044843,26.73626463826189,26.736256279543287,26.736247920889035,26.73623956229913,26.73623120377357,26.73622284531237,26.736214486915507,26.736206128582992,26.73619777031482,26.04580804700135,26.045801430041337,26.045794813121645,26.04578819624228,26.045781579403243,26.04577496260453,26.04576834584614,26.045761729128078,26.04575511245033,26.04574849581291,26.04574187921581,COSMOS
95,COSMOS_13226,1.6852,-19.053612300912548,-19.053631452788625,-19.053650604326872,-19.05366975552731,-19.053688906389944,-19.0537080569148,-19.05372720710187,-19.053746356951173,-19.05376550646273,-19.053784655636544,-19.05380380447263,-19.844665276993567,-19.844687846703277,-19.844710415943823,-19.84473298471524,-19.84475555301753,-19.844778120850727,-19.844800688214843,-19.8448232551099,-19.84484582153592,-19.844868387492912,-19.844890952980904,-20.52039727623105,-20.520571350282104,-20.52074539642867,-20.52091941467968,-20.52109340504409,-20.521267367530832,-20.52144130214883,-20.521615208907026,-20.52178908781432,-20.52196293887965,-20.522136762111927,0.0383513202166845,0.0383596498650815,0.0383679795134787,0.0383763091618759,0.038384638810273,0.0383929684586701,0.0384012981070672,0.0384096277554644,0.0384179574038615,0.0384262870522586,0.0384346167006558,0.0261701986467061,0.0261895435423547,0.0262088884380033,0.026228233333652,0.0262475782293006,0.0262669231249492,0.0262862680205978,0.0263056129162465,0.026324957811895,0.0263443027075437,0.0263636476031923,0.0172206919391126,0.0172820774929754,0.0173434630468382,0.0174048486007011,0.0174662341545639,0.0175276197084267,0.0175890052622895,0.0176503908161523,0.0177117763700151,0.0177731619238779,0.0178345474777407,0.005820885596487,0.0061052829044236,0.0063896802123603,0.006674077520297,0.0069584748282336,0.0072428721361703,0.007527269444107,0.0078116667520437,0.0080960640599803,0.008380461367917,0.0086648586758537,25.84126311123689,25.841259267660508,25.841255424097724,25.841251580548548,25.841247737012974,25.84124389349101,25.841240049982652,25.841236206487903,25.84123236300676,25.841228519539214,25.84122467608528,25.47846519230933,25.47845947519616,25.47845375811309,25.47844804106013,25.47844232403727,25.47843660704452,25.478430890081867,25.478425173149315,25.47841945624687,25.478413739374524,25.47840802253228,25.401040443780147,25.40103141081306,25.40102237792113,25.401013345104342,25.40100431236271,25.400995279696225,25.40098624710488,25.40097721458868,25.400968182147626,25.400959149781716,25.400950117490936,COSMOS
96,COSMOS_13256,1.2297,-19.399174978522016,-19.399192541650404,-19.399210104494696,-19.39922766705489,-19.399245229331008,-19.39926279132305,-19.399280353031028,-19.39929791445495,-19.399315475594825,-19.39933303645067,-19.399350597022483,-20.274926423800068,-20.27494556845962,-20.27496471278161,-20.27498385676604,-20.275003000412926,-20.275022143722275,-20.275041286694105,-20.275060429328423,-20.27507957162524,-20.27509871358458,-20.27511785520644,-20.52541688753177,-20.525634763433555,-20.52585259562271,-20.52607038411677,-20.526288128933263,-20.526505830089707,-20.5267234876036,-20.526941101492447,-20.527158671773723,-20.527376198464907,-20.52759368158345,0.0330967396414155,0.0331204646449257,0.0331441896484359,0.0331679146519463,0.0331916396554565,0.0332153646589668,0.0332390896624771,0.0332628146659874,0.0332865396694976,0.0333102646730078,0.0333339896765181,0.0175231363331391,0.0175928418743343,0.0176625474155294,0.0177322529567247,0.0178019584979198,0.017871664039115,0.0179413695803103,0.0180110751215054,0.0180807806627006,0.0181504862038958,0.018220191745091,0.0069974833073436,0.0072325565396903,0.007467629772037,0.0077027030043837,0.0079377762367304,0.0081728494690772,0.0084079227014239,0.0086429959337706,0.0088780691661173,0.009113142398464,0.0093482156308107,0.002624571527814,0.0033872003934332,0.0041498292590524,0.0049124581246717,0.0056750869902909,0.0064377158559101,0.0072003447215293,0.0079629735871485,0.0087256024527677,0.0094882313183869,0.0102508601840061,24.82671620780075,24.82671093981002,24.82670567184485,24.826700403905235,24.826695135991187,24.826689868102694,24.82668460023976,24.826679332402385,24.826674064590573,24.82666879680432,24.826663529043618,24.839568144696507,24.83955824609256,24.839548347578862,24.8395384491554,24.83952855082218,24.8395186525792,24.839508754426458,24.839498856363956,24.839488958391684,24.83947906050965,24.83946916271784,24.77810329424854,24.778085529570152,24.77806776518242,24.778050001085337,24.778032237278893,24.77801447376308,24.777996710537884,24.7779789476033,24.777961184959324,24.777943422605933,24.77792566054313,COSMOS
97,COSMOS_13288,1.5834,-20.395192249967646,-20.39520773584505,-20.39522322150159,-20.395238706937256,-20.395254192152063,-20.39526967714602,-20.395285161919126,-20.39530064647139,-20.395316130802826,-20.39533161491343,-20.395347098803214,-20.77476968840795,-20.77479634797425,-20.77482300688596,-20.77484966514311,-20.77487632274573,-20.77490297969385,-20.77492963598751,-20.774956291626737,-20.77498294661157,-20.775009600942024,-20.77503625461815,-20.66340090283125,-20.663825374442663,-20.664249680170563,-20.66467382014455,-20.66509779449408,-20.66552160334845,-20.665945246836813,-20.66636872508816,-20.666792038231343,-20.667215186395055,-20.66763816970785,0.0418270814319107,0.0418541124797466,0.0418811435275821,0.0419081745754179,0.0419352056232537,0.0419622366710892,0.0419892677189251,0.0420162987667606,0.0420433298145964,0.0420703608624321,0.0420973919102676,0.0266644118590202,0.0267306092089672,0.0267968065589139,0.0268630039088608,0.0269292012588077,0.0269953986087545,0.0270615959587014,0.0271277933086482,0.0271939906585951,0.0272601880085419,0.0273263853584887,0.0125614616976675,0.012778587171792,0.0129957126459164,0.0132128381200408,0.0134299635941653,0.0136470890682897,0.0138642145424142,0.0140813400165386,0.0142984654906631,0.0145155909647875,0.014732716438912,0.0044305875337105,0.0053715172799147,0.0063124470261189,0.0072533767723231,0.0081943065185274,0.0091352362647315,0.0100761660109358,0.0110170957571399,0.0119580255033441,0.0128989552495483,0.0138398849957525,24.250115473003287,24.250112480965484,24.25010948893593,24.25010649691462,24.25010350490156,24.250100512896736,24.25009752090016,24.250094528911838,24.25009153693175,24.250088544959908,24.25008555299632,24.19359598575716,24.19359004920571,24.19358411268673,24.19357817620021,24.193572239746143,24.193566303324545,24.19356036693539,24.193554430578704,24.193548494254472,24.193542557962694,24.19353662170338,24.284342230852975,24.284330894268397,24.28431955780219,24.284308221454346,24.284296885224865,24.28428554911375,24.284274213120984,24.284262877246583,24.28425154149053,24.284240205852832,24.28422887033348,COSMOS
98,COSMOS_13337,4.567,-18.942014803907604,-18.94202866580573,-18.94204252752688,-18.942056389071052,-18.942070250438267,-18.94208411162851,-18.942097972641804,-18.942111833478137,-18.942125694137523,-18.94213955461996,-18.942153414925464,-19.678602546639723,-19.678619723410662,-19.67863689990987,-19.67865407613734,-19.678671252093093,-19.67868842777713,-19.678705603189464,-19.6787227783301,-19.67873995319905,-19.678757127796324,-19.678774302121923,-19.96472034538548,-19.9649096532099,-19.96509892803256,-19.96528816986496,-19.965477378718614,-19.965666554604997,-19.9658556975356,-19.966044807521907,-19.96623388457539,-19.966422928707523,-19.96661193992976,0.041468944742229,0.0414698241079817,0.0414707034737343,0.041471582839487,0.0414724622052397,0.0414733415709923,0.041474220936745,0.0414751003024976,0.0414759796682503,0.041476859034003,0.0414777383997556,0.025758310100849,0.0257592985247749,0.0257602869487008,0.0257612753726267,0.0257622637965526,0.0257632522204785,0.0257642406444044,0.0257652290683303,0.0257662174922562,0.0257672059161821,0.025768194340108,0.0172260346140004,0.0172274617453037,0.0172288888766072,0.0172303160079106,0.017231743139214,0.0172331702705174,0.0172345974018208,0.0172360245331242,0.0172374516644276,0.017238878795731,0.0172403059270344,0.0093630672824476,0.0093665659384249,0.0093700645944022,0.0093735632503794,0.0093770619063567,0.009380560562334,0.0093840592183112,0.0093875578742885,0.0093910565302658,0.0093945551862431,0.0093980538422203,39.10387433070504,39.06604225583559,39.02948415883233,38.994117026299634,38.959865703309504,38.92666193177217,38.89444353154244,38.86315369956922,38.83274040724023,38.80315587986118,38.774356145192456,32.12406035941645,32.123931406972964,32.12380246984329,32.12367354802379,32.12354464151082,32.12341575030076,32.12328687438997,32.12315801377482,32.12302916845168,32.12290033841691,32.1227715236669,29.359851337056995,29.35983986690703,29.359828396878243,29.359816926970627,29.35980545718418,29.3597939875189,29.35978251797478,29.35977104855182,29.359759579250024,29.359748110069383,29.35973664100989,COSMOS
99,COSMOS_13352,1.0577,-21.232086255732987,-21.232111515186425,-21.23213677405222,-21.232162032330397,-21.23218729002098,-21.23221254712401,-21.232237803639507,-21.23226305956749,-21.232288314908004,-21.23231356966106,-21.23233882382669,-22.57423664951904,-22.57425456855617,-22.57427248729757,-22.57429040574325,-22.574308323893217,-22.574326241747485,-22.574344159306055,-22.57436207656895,-22.57437999353617,-22.57439791020772,-22.57441582658362,-23.62688550302897,-23.626983003977656,-23.627080496171384,-23.62717797961172,-23.627275454300232,-23.627372920238496,-23.62747037742809,-23.627567825870564,-23.627665265567508,-23.62776269652048,-23.627860118731054,0.619272695719181,0.6195535706359436,0.6198344455527062,0.6201153204694693,0.6203961953862318,0.6206770703029947,0.6209579452197572,0.6212388201365198,0.6215196950532825,0.6218005699700451,0.6220814448868076,0.3135280735924862,0.314407281874919,0.3152864901573516,0.3161656984397847,0.3170449067222173,0.3179241150046502,0.3188033232870828,0.3196825315695154,0.3205617398519482,0.3214409481343808,0.3223201564168136,0.139169125018004,0.1419817987827345,0.144794472547465,0.1476071463121957,0.1504198200769262,0.1532324938416568,0.1560451676063873,0.1588578413711178,0.1616705151358484,0.164483188900579,0.1672958626653095,0.052943294665757,0.0606716735788095,0.0684000524918621,0.0761284314049147,0.0838568103179672,0.0915851892310198,0.0993135681440724,0.1070419470571249,0.1147703259701775,0.12249870488323,0.1302270837962826,23.53080413450193,23.530782408261405,23.53076068245562,23.53073895708457,23.53071723214823,23.530695507646584,23.530673783579616,23.53065205994731,23.530630336749645,23.5306086139866,23.530586891658164,23.23975894790045,23.239730614069263,23.23970228097748,23.23967394862504,23.23964561701192,23.239617286138078,23.239588956003463,23.23956062660806,23.23953229795181,23.23950397003469,23.239475642856647,22.66706279692708,22.66703296706747,22.667003138027383,22.6669733098068,22.66694348240565,22.666913655823897,22.666883830061494,22.6668540051184,22.66682418099457,22.66679435768996,22.66676453520452,COSMOS
100,COSMOS_13364,3.7524,-20.12517238617448,-20.125186682728096,-20.125200979093467,-20.125215275270595,-20.125229571259485,-20.12524386706014,-20.12525816267256,-20.125272458096767,-20.125286753332748,-20.125301048380518,-20.125315343240075,-20.853732764378396,-20.85375061120857,-20.85376845774541,-20.853786303988898,-20.85380414993906,-20.853821995595887,-20.8538398409594,-20.853857686029613,-20.853875530806526,-20.85389337529016,-20.853911219480512,-21.126590220872117,-21.12678970643289,-21.126989155348323,-21.12718856763187,-21.12738794329698,-21.127587282357112,-21.12778658482569,-21.12798585071616,-21.128185080041938,-21.12838427281644,-21.128583429053077,0.101711707441853,0.1017151179669305,0.1017185284920081,0.1017219390170856,0.1017253495421631,0.1017287600672406,0.1017321705923181,0.1017355811173956,0.1017389916424731,0.1017424021675506,0.1017458126926281,0.0680726068018024,0.0680770159831067,0.0680814251644111,0.0680858343457154,0.0680902435270198,0.0680946527083241,0.0680990618896284,0.0681034710709328,0.0681078802522371,0.0681122894335415,0.0681166986148458,0.0442738502570581,0.0442811410880171,0.0442884319189761,0.0442957227499351,0.0443030135808941,0.0443103044118531,0.0443175952428122,0.0443248860737712,0.0443321769047302,0.0443394677356892,0.0443467585666482,0.0227725034218799,0.0227956994292578,0.0228188954366358,0.0228420914440137,0.0228652874513917,0.0228884834587696,0.0229116794661476,0.0229348754735255,0.0229580714809034,0.0229812674882814,0.0230044634956593,33.711243930955874,33.709341093834816,33.707441585750225,33.70554539507407,33.70365251023911,33.70176291973854,33.69987661212549,33.69799357601268,33.69611380007196,33.6942372730339,33.69236398368744,28.08865987078727,28.088645583788395,28.08863129697752,28.08861701035463,28.08860272391973,28.08858843767281,28.08857415161388,28.08855986574291,28.08854558005991,28.088531294564877,28.0885170092578,26.79340610040912,26.793401345361374,26.79339659033446,26.793391835328364,26.79338708034309,26.793382325378644,26.793377570435027,26.79337281551223,26.793368060610256,26.793363305729105,26.79335855086878,COSMOS
101,COSMOS_13397,3.0914,-18.76677369272735,-18.76678790056268,-18.76680210821208,-18.76681631567557,-18.76683052295315,-18.766844730044824,-18.7668589369506,-18.766873143670477,-18.766887350204463,-18.766901556552565,-18.76691576271479,-19.166694520456748,-19.166718525610225,-19.16674253023297,-19.166766534325006,-19.16679053788636,-19.16681454091705,-19.1668385434171,-19.16686254538654,-19.16688654682539,-19.166910547733668,-19.166934548111403,-19.160541379736745,-19.160887884015807,-19.161234277746,-19.16158056099784,-19.16192673384177,-19.162272796348184,-19.162618748587388,-19.16296459062963,-19.16331032254509,-19.16365594440389,-19.16400145627606,0.0156623261578546,0.0156635940063223,0.0156648618547901,0.0156661297032578,0.0156673975517257,0.0156686654001934,0.0156699332486612,0.0156712010971289,0.0156724689455967,0.0156737367940645,0.0156750046425322,0.0100348152166899,0.0100367386465395,0.0100386620763891,0.0100405855062387,0.0100425089360883,0.0100444323659379,0.0100463557957875,0.0100482792256371,0.0100502026554867,0.0100521260853363,0.0100540495151858,0.0061813226972423,0.0061850654266917,0.0061888081561411,0.0061925508855905,0.0061962936150399,0.0062000363444893,0.0062037790739387,0.0062075218033881,0.0062112645328375,0.0062150072622868,0.0062187499917362,0.0028261227607973,0.0028414542999198,0.0028567858390422,0.0028721173781646,0.0028874489172871,0.0029027804564095,0.0029181119955319,0.0029334435346543,0.0029487750737768,0.0029641066128992,0.0029794381520216,30.05925878897516,30.059225299606485,30.05919181127075,30.0591583239679,30.05912483769786,30.059091352460573,30.059057868255977,30.059024385084,30.058990902944583,30.05895742183767,30.058923941763183,27.492081580875197,27.492078283998712,27.492074987132245,27.492071690275782,27.49206839342933,27.4920650965929,27.492061799766475,27.49205850295006,27.49205520614365,27.49205190934726,27.49204861256088,27.12545099663845,27.12544755250097,27.12544410837441,27.12544066425878,27.125437220154065,27.125433776060284,27.125430331977427,27.12542688790549,27.125423443844483,27.1254199997944,27.12541655575524,COSMOS
102,COSMOS_13404,2.5242,-21.057049742464624,-21.05708419841182,-21.05711865326559,-21.057153107026004,-21.057187559693126,-21.05722201126703,-21.057256461747777,-21.05729091113545,-21.057325359430106,-21.057359806631823,-21.057394252740664,-22.321568315645894,-22.32159457051165,-22.32162082474253,-22.32164707833857,-22.32167333129981,-22.321699583626263,-22.321725835317974,-22.321752086374968,-22.32177833679728,-22.321804586584925,-22.32183083573796,-23.893724649169883,-23.8938131695362,-23.893901682686018,-23.893990188620503,-23.89407868734085,-23.89416717884822,-23.894255663143795,-23.894344140228743,-23.894432610104253,-23.89452107277149,-23.894609528231623,0.799607314860578,0.7996450998037432,0.7996828847469084,0.7997206696900737,0.7997584546332381,0.7997962395764041,0.7998340245195696,0.7998718094627341,0.7999095944058998,0.7999473793490648,0.7999851642922302,0.7100035297269945,0.7100686705209543,0.7101338113149146,0.7101989521088746,0.7102640929028343,0.7103292336967947,0.7103943744907548,0.7104595152847143,0.7105246560786749,0.7105897968726346,0.7106549376665952,0.5831225134857971,0.5832719947158804,0.5834214759459636,0.5835709571760469,0.5837204384061296,0.5838699196362134,0.5840194008662967,0.5841688820963795,0.5843183633264631,0.5844678445565462,0.5846173257866295,0.2761715674675126,0.2769236168408008,0.277675666214089,0.2784277155873772,0.2791797649606652,0.2799318143339536,0.2806838637072419,0.2814359130805298,0.2821879624538181,0.2829400118271062,0.2836920612003946,26.71759090258197,26.71754710016612,26.717503299517347,26.717459500635496,26.71741570352044,26.71737190817202,26.717328114590103,26.71728432277455,26.71724053272521,26.717196744441942,26.71715295792461,25.902178812083825,25.90215507344252,25.90213133532023,25.902107597716928,25.902083860632597,25.9020601240672,25.902036388020736,25.90201265249317,25.901988917484477,25.901965182994637,25.901941449023628,25.358915067835756,25.35888507114456,25.35885507528209,25.35882508024829,25.35879508604314,25.358765092666573,25.358735100118544,25.35870510839901,25.35867511750793,25.35864512744525,25.358615138210933,COSMOS
103,COSMOS_13448,3.2006,-19.31080388504388,-19.31081832723076,-19.31083276922552,-19.31084721102819,-19.310861652638764,-19.310876094057253,-19.31089053528365,-19.310904976317985,-19.310919417160232,-19.31093385781042,-19.31094829826854,-20.11265218975476,-20.112669041384954,-20.112685892753607,-20.11270274386072,-20.11271959470629,-20.112736445290345,-20.112753295612883,-20.11277014567391,-20.11278699547344,-20.11280384501148,-20.112820694288025,-20.50991347721686,-20.510081283712445,-20.510249064276632,-20.51041681891742,-20.51058454764281,-20.51075225046084,-20.510919927379483,-20.51108757840675,-20.51125520355063,-20.51142280281912,-20.5115903762202,0.0495635382979627,0.0495655401473911,0.0495675419968195,0.0495695438462479,0.0495715456956763,0.0495735475451047,0.0495755493945331,0.0495775512439616,0.0495795530933899,0.0495815549428184,0.0495835567922468,0.034345386942091,0.034348362550575,0.0343513381590589,0.0343543137675428,0.0343572893760268,0.0343602649845107,0.0343632405929946,0.0343662162014786,0.0343691918099625,0.0343721674184464,0.0343751430269304,0.0223465269190601,0.0223521508766707,0.0223577748342813,0.0223633987918918,0.0223690227495024,0.0223746467071129,0.0223802706647235,0.0223858946223341,0.0223915185799446,0.0223971425375552,0.0224027664951658,0.0110891861641149,0.0111112745357342,0.0111333629073534,0.0111554512789727,0.011177539650592,0.0111996280222112,0.0112217163938305,0.0112438047654497,0.011265893137069,0.0112879815086883,0.0113100698803075,31.688306015424345,31.68807011440185,31.68783426462311,31.68759846606587,31.68736271870789,31.68712702252694,31.686891377500803,31.686655783607275,31.686420240824177,31.686184749129332,31.685949308500597,28.17110408137942,28.171094378701945,28.171084676111175,28.17107497360712,28.17106527118976,28.171055568859103,28.171045866615152,28.1710361644579,28.171026462387346,28.17101676040348,28.17100705850632,27.329836714876837,27.32983054226752,27.32982436969329,27.32981819715416,27.329812024650124,27.32980585218117,27.329799679747317,27.329793507348548,27.329787334984868,27.32978116265628,27.32977499036278,COSMOS
