ID,fracAGN
CDFS_21714,0.0
CDFS_21720,0.0
CDFS_21724,0.01
CDFS_21728,0.0
CDFS_21752,0.2
CDFS_21756,0.0
CDFS_21757,0.01
CDFS_21761,0.0
CDFS_21763,0.01
CDFS_21769,0.0
CDFS_21772,0.0
CDFS_21779,0.6
CDFS_21781,0.1
CDFS_21790,0.0
CDFS_21797,0.01
CDFS_21809,0.0
CDFS_21814,0.0
CDFS_21817,0.0
CDFS_21819,0.1
CDFS_21821,0.0
CDFS_21832,0.5
CDFS_21837,0.0
CDFS_21850,0.0
CDFS_21856,0.0
CDFS_21867,0.0
CDFS_21881,0.0
CDFS_21883,0.4
CDFS_21895,0.0
CDFS_21897,0.0
CDFS_21909,0.01
CDFS_21913,0.0
CDFS_21928,0.8
CDFS_21931,0.0
CDFS_21946,0.0
CDFS_21948,0.1
CDFS_21949,0.0
CDFS_21953,0.2
CDFS_21960,0.0
CDFS_21964,0.2
CDFS_21971,0.1
CDFS_21974,0.0
CDFS_21984,0.1
CDFS_21991,0.5
CDFS_22002,0.01
CDFS_22006,0.01
CDFS_22009,0.3
CDFS_22011,0.3
CDFS_22013,0.0
CDFS_22021,0.0
CDFS_22038,0.7
CDFS_22039,0.0
CDFS_22041,0.0
CDFS_22044,0.0
CDFS_22047,0.7
CDFS_22061,0.1
CDFS_22062,0.2
CDFS_22064,0.01
CDFS_22067,0.4
CDFS_22068,0.1
CDFS_22070,0.01
CDFS_22074,0.0
CDFS_22075,0.0
CDFS_22078,0.0
CDFS_22079,0.0
CDFS_22081,0.1
CDFS_22083,0.0
CDFS_22086,0.0
CDFS_22095,0.0
CDFS_22097,0.2
CDFS_22098,0.0
CDFS_22119,0.1
CDFS_22123,0.2
CDFS_22129,0.3
CDFS_22142,0.2
CDFS_22146,0.0
CDFS_22150,0.01
CDFS_22165,0.0
CDFS_22166,0.0
CDFS_22169,0.01
CDFS_22173,0.4
CDFS_22174,0.2
CDFS_22181,0.2
CDFS_22191,0.0
CDFS_22196,0.1
CDFS_22201,0.1
CDFS_22202,0.01
CDFS_22204,0.1
CDFS_22208,0.3
CDFS_22209,0.3
CDFS_22213,0.0
CDFS_22217,0.0
CDFS_22220,0.8
CDFS_22221,0.2
CDFS_22227,0.1
CDFS_22238,0.0
CDFS_22240,0.0
CDFS_22246,0.0
CDFS_22249,0.1
CDFS_22261,0.1
CDFS_22279,0.0
CDFS_22280,0.0
CDFS_22290,0.0
CDFS_22291,0.1
CDFS_22297,0.0
CDFS_22305,0.3
CDFS_22315,0.5
CDFS_22529,0.0
CDFS_22320,0.1
CDFS_22331,0.0
CDFS_22343,0.0
CDFS_22359,0.1
CDFS_22365,0.0
CDFS_22366,0.1
CDFS_22392,0.0
CDFS_22394,0.0
CDFS_22412,0.3
CDFS_22413,0.0
CDFS_22415,0.0
CDFS_22417,0.1
CDFS_22422,0.2
CDFS_22428,0.1
CDFS_22429,0.0
CDFS_22430,0.0
CDFS_22443,0.0
CDFS_22445,0.0
CDFS_22451,0.01
CDFS_22467,0.1
CDFS_22479,0.0
CDFS_22480,0.0
CDFS_22497,0.01
CDFS_22499,0.5
CDFS_22502,0.0
CDFS_22516,0.0
CDFS_22520,0.8
CDFS_22522,0.2
CDFS_22527,0.0
CDFS_22532,0.0
CDFS_22547,0.1
CDFS_22549,0.0
CDFS_22555,0.1
CDFS_22556,0.0
CDFS_22567,0.0
CDFS_22568,0.1
CDFS_22570,0.01
CDFS_22575,0.0
CDFS_22577,0.0
CDFS_22580,0.4
CDFS_22583,0.0
CDFS_22584,0.1
CDFS_22595,0.0
CDFS_22597,0.6
CDFS_22622,0.1
CDFS_22625,0.0
CDFS_22633,0.2
CDFS_22640,0.1
CDFS_22647,0.01
CDFS_22648,0.3
CDFS_22649,0.0
CDFS_22651,0.0
CDFS_22656,0.0
CDFS_22666,0.0
CDFS_22670,0.0
CDFS_22675,0.0
CDFS_22687,0.1
CDFS_22698,0.01
CDFS_22701,0.2
CDFS_22708,0.0
CDFS_22709,0.1
CDFS_22719,0.0
CDFS_22726,0.01
CDFS_22727,0.0
CDFS_22730,0.1
CDFS_22732,0.8
CDFS_22734,0.0
CDFS_22735,0.3
CDFS_22738,0.0
CDFS_22743,0.0
CDFS_22744,0.01
CDFS_22750,0.1
CDFS_22759,0.0
CDFS_22762,0.01
CDFS_22767,0.7
CDFS_22775,0.1
CDFS_22783,0.6
CDFS_22785,0.3
CDFS_22797,0.5
CDFS_22804,0.0
CDFS_22807,0.5
CDFS_22812,0.3
CDFS_22814,0.0
CDFS_22829,0.7
CDFS_22831,0.0
CDFS_22838,0.5
CDFS_22847,0.01
CDFS_22854,0.01
CDFS_22871,0.1
CDFS_22875,0.2
CDFS_22885,0.1
CDFS_22891,0.0
CDFS_22906,0.0
CDFS_22907,0.01
CDFS_22908,0.4
CDFS_22910,0.0
CDFS_22916,0.0
CDFS_22921,0.1
CDFS_22923,0.0
CDFS_22930,0.2
CDFS_22936,0.3
CDFS_22937,0.2
CDFS_22939,0.2
CDFS_22940,0.0
CDFS_22944,0.01
CDFS_22966,0.2
CDFS_22974,0.5
CDFS_22984,0.4
CDFS_22989,0.2
CDFS_22992,0.0
CDFS_22993,0.6
CDFS_23023,0.5
CDFS_23024,0.1
CDFS_23026,0.7
CDFS_23030,0.6
CDFS_23036,0.1
CDFS_23042,0.01
CDFS_23059,0.0
CDFS_23060,0.8
CDFS_23065,0.01
CDFS_23077,0.1
CDFS_23079,0.0
CDFS_23082,0.0
CDFS_23083,0.0
CDFS_23087,0.0
CDFS_23088,0.0
CDFS_23093,0.1
CDFS_23094,0.2
CDFS_23102,0.1
CDFS_23133,0.6
CDFS_23106,0.1
CDFS_23116,0.0
CDFS_23120,0.01
CDFS_23121,0.1
CDFS_23122,0.5
CDFS_23126,0.2
CDFS_23128,0.01
CDFS_23144,0.0
CDFS_23160,0.2
CDFS_23164,0.0
CDFS_23166,0.2
CDFS_23189,0.0
CDFS_23192,0.0
CDFS_23201,0.1
CDFS_23204,0.01
CDFS_23213,0.0
CDFS_23215,0.0
CDFS_23217,0.5
CDFS_23218,0.01
CDFS_23219,0.0
CDFS_23220,0.01
CDFS_23223,0.4
CDFS_23227,0.0
CDFS_23232,0.01
CDFS_23243,0.0
CDFS_23249,0.1
CDFS_23257,0.0
CDFS_23259,0.1
CDFS_23267,0.0
CDFS_23269,0.0
CDFS_23274,0.01
CDFS_23276,0.1
CDFS_23285,0.0
CDFS_23292,0.2
CDFS_23295,0.01
CDFS_23309,0.0
CDFS_23313,0.01
CDFS_23320,0.4
CDFS_23322,0.0
CDFS_23324,0.3
CDFS_23325,0.9
CDFS_23336,0.0
CDFS_23349,0.01
CDFS_23350,0.0
CDFS_23360,0.1
CDFS_23375,0.0
CDFS_23378,0.5
CDFS_23379,0.0
CDFS_23386,0.0
CDFS_23389,0.0
CDFS_23391,0.0
CDFS_23408,0.5
CDFS_23422,0.01
CDFS_23423,0.0
CDFS_23426,0.0
CDFS_23427,0.0
CDFS_23428,0.0
CDFS_23436,0.01
CDFS_23441,0.2
CDFS_23447,0.0
CDFS_23448,0.01
CDFS_23450,0.2
CDFS_23457,0.01
CDFS_23458,0.0
CDFS_23460,0.0
CDFS_23462,0.01
CDFS_23475,0.3
CDFS_23478,0.01
CDFS_23480,0.01
CDFS_23489,0.2
CDFS_23494,0.1
CDFS_23495,0.0
CDFS_23501,0.1
CDFS_23505,0.0
CDFS_23508,0.2
CDFS_23522,0.01
CDFS_23523,0.0
CDFS_23531,0.2
CDFS_23533,0.1
CDFS_23544,0.0
CDFS_23545,0.1
CDFS_23548,0.2
CDFS_23554,0.0
CDFS_23557,0.0
CDFS_23559,0.3
CDFS_23566,0.0
CDFS_23567,0.3
CDFS_23568,0.0
CDFS_23570,0.0
CDFS_23571,0.2
CDFS_23572,0.1
CDFS_23581,0.1
CDFS_23582,0.1
CDFS_23583,0.0
CDFS_23591,0.2
CDFS_23610,0.0
CDFS_23613,0.3
CDFS_23639,0.0
CDFS_23640,0.0
CDFS_23642,0.0
CDFS_23647,0.0
CDFS_23650,0.0
CDFS_23667,0.0
CDFS_23668,0.2
CDFS_23679,0.5
CDFS_23681,0.2
CDFS_23685,0.8
CDFS_23698,0.0
CDFS_23709,0.0
CDFS_23716,0.01
CDFS_23719,0.0
CDFS_23721,0.3
CDFS_23732,0.01
CDFS_23736,0.2
CDFS_23737,0.0
CDFS_23742,0.2
CDFS_23750,0.8
CDFS_23752,0.01
CDFS_23773,0.0
CDFS_23775,0.3
CDFS_23785,0.4
CDFS_23795,0.0
CDFS_23798,0.7
CDFS_23802,0.1
CDFS_23807,0.0
CDFS_23811,0.0
CDFS_23832,0.2
CDFS_23835,0.4
CDFS_23845,0.01
CDFS_23851,0.0
CDFS_23870,0.0
CDFS_23872,0.0
CDFS_23876,0.0
CDFS_23881,0.0
CDFS_23883,0.1
CDFS_23884,0.0
CDFS_23887,0.0
CDFS_23899,0.01
CDFS_23903,0.01
CDFS_23913,0.6
CDFS_23915,0.0
CDFS_23917,0.1
CDFS_23918,0.6
CDFS_23930,0.0
CDFS_23933,0.2
CDFS_23937,0.2
CDFS_23938,0.4
CDFS_23945,0.0
CDFS_23952,0.01
CDFS_23955,0.1
CDFS_23961,0.01
CDFS_23962,0.3
CDFS_23973,0.0
CDFS_23986,0.0
CDFS_23991,0.1
CDFS_23993,0.0
CDFS_24000,0.5
CDFS_24001,0.5
CDFS_24002,0.0
CDFS_24003,0.0
CDFS_24009,0.01
CDFS_24014,0.0
CDFS_24015,0.2
CDFS_24021,0.01
CDFS_24023,0.8
CDFS_28553,0.0
CDFS_24033,0.7
CDFS_24035,0.0
CDFS_24042,0.1
CDFS_24048,0.1
CDFS_24062,0.6
CDFS_24066,0.2
CDFS_24075,0.0
CDFS_24082,0.7
CDFS_24087,0.2
CDFS_24092,0.1
CDFS_24093,0.3
CDFS_24105,0.0
CDFS_24106,0.2
CDFS_24107,0.2
CDFS_24111,0.0
CDFS_24117,0.0
CDFS_24121,0.0
CDFS_24129,0.1
CDFS_24131,0.0
CDFS_24133,0.01
CDFS_24136,0.01
CDFS_24140,0.01
CDFS_24141,0.01
CDFS_24145,0.0
CDFS_24147,0.0
CDFS_24148,0.1
CDFS_24150,0.4
CDFS_24152,0.1
CDFS_24157,0.01
CDFS_24159,0.0
CDFS_24175,0.01
CDFS_24187,0.2
CDFS_24188,0.0
CDFS_24195,0.4
CDFS_24199,0.0
CDFS_24203,0.01
CDFS_24225,0.0
CDFS_24257,0.01
CDFS_24270,0.01
CDFS_24286,0.0
CDFS_24303,0.7
CDFS_24305,0.4
CDFS_24314,0.0
CDFS_24341,0.0
CDFS_24345,0.0
CDFS_24350,0.0
CDFS_24352,0.1
CDFS_24372,0.0
CDFS_24377,0.0
CDFS_24379,0.01
CDFS_24391,0.0
CDFS_24392,0.0
CDFS_24395,0.1
CDFS_24397,0.01
CDFS_24410,0.0
CDFS_24430,0.0
CDFS_24441,0.1
CDFS_24445,0.2
CDFS_24449,0.0
CDFS_24461,0.0
CDFS_24472,0.0
CDFS_24474,0.9
CDFS_24478,0.0
CDFS_24480,0.4
CDFS_24483,0.1
CDFS_24486,0.4
CDFS_24492,0.2
CDFS_24497,0.3
CDFS_24501,0.0
CDFS_24505,0.3
CDFS_24511,0.01
CDFS_24515,0.7
CDFS_24518,0.0
CDFS_24522,0.1
CDFS_24524,0.1
CDFS_24526,0.01
CDFS_24527,0.0
CDFS_24540,0.5
CDFS_24544,0.0
CDFS_24545,0.0
CDFS_24549,0.01
CDFS_24552,0.8
CDFS_24558,0.1
CDFS_24568,0.5
CDFS_24569,0.0
CDFS_24579,0.0
CDFS_24593,0.0
CDFS_24599,0.0
CDFS_24604,0.0
CDFS_24606,0.4
CDFS_24615,0.01
CDFS_24631,0.0
CDFS_24652,0.0
CDFS_24660,0.01
CDFS_24663,0.4
CDFS_24666,0.01
CDFS_24671,0.0
CDFS_24677,0.2
CDFS_24679,0.0
CDFS_24680,0.0
CDFS_24692,0.01
CDFS_24697,0.0
CDFS_24698,0.0
CDFS_24701,0.2
CDFS_24702,0.0
CDFS_24706,0.0
CDFS_24710,0.2
CDFS_24712,0.0
CDFS_24715,0.01
CDFS_24728,0.4
CDFS_24730,0.01
CDFS_24732,0.1
CDFS_24738,0.0
CDFS_24740,0.1
CDFS_24746,0.0
CDFS_24749,0.01
CDFS_24755,0.01
CDFS_24767,0.01
CDFS_24768,0.2
CDFS_24773,0.0
CDFS_24776,0.0
CDFS_24778,0.2
CDFS_24779,0.1
CDFS_24786,0.4
CDFS_24788,0.01
CDFS_24796,0.0
CDFS_24798,0.3
CDFS_24799,0.1
CDFS_24802,0.1
CDFS_24808,0.5
CDFS_24810,0.1
CDFS_24812,0.0
CDFS_24827,0.01
CDFS_24828,0.5
CDFS_24837,0.1
CDFS_24843,0.0
CDFS_24853,0.2
CDFS_24854,0.0
CDFS_24860,0.01
CDFS_24872,0.0
CDFS_24877,0.0
CDFS_24880,0.0
CDFS_24887,0.3
CDFS_24888,0.1
CDFS_24891,0.01
CDFS_24902,0.2
CDFS_24909,0.01
CDFS_24911,0.0
CDFS_24914,0.0
CDFS_24920,0.0
CDFS_24922,0.3
CDFS_24923,0.1
CDFS_24929,0.0
CDFS_24941,0.0
CDFS_24943,0.0
CDFS_24944,0.0
CDFS_24945,0.0
CDFS_24949,0.2
CDFS_24951,0.01
CDFS_24957,0.0
CDFS_24965,0.01
CDFS_24970,0.0
CDFS_24978,0.0
CDFS_24979,0.0
CDFS_24992,0.0
CDFS_24993,0.2
CDFS_24997,0.1
CDFS_25002,0.1
CDFS_25017,0.0
CDFS_25021,0.0
CDFS_25022,0.5
CDFS_25023,0.2
CDFS_25025,0.1
CDFS_25028,0.1
CDFS_25030,0.0
CDFS_25038,0.3
CDFS_25051,0.01
CDFS_25066,0.3
CDFS_25074,0.0
CDFS_25080,0.2
CDFS_25083,0.01
CDFS_25084,0.1
CDFS_25091,0.7
CDFS_25093,0.2
CDFS_25095,0.0
CDFS_25098,0.1
CDFS_25100,0.0
CDFS_25110,0.1
CDFS_25120,0.01
CDFS_25123,0.01
CDFS_25129,0.0
CDFS_25134,0.0
CDFS_25142,0.0
CDFS_25147,0.0
CDFS_25158,0.0
CDFS_25165,0.01
CDFS_25171,0.0
CDFS_25178,0.0
CDFS_25179,0.01
CDFS_25181,0.1
CDFS_25188,0.1
CDFS_25189,0.0
CDFS_25194,0.1
CDFS_25200,0.3
CDFS_25202,0.0
CDFS_25206,0.0
CDFS_25210,0.0
CDFS_25216,0.9
CDFS_25222,0.0
CDFS_25230,0.3
CDFS_25234,0.1
CDFS_25238,0.0
CDFS_25241,0.1
CDFS_25246,0.6
CDFS_25252,0.0
CDFS_25261,0.0
CDFS_25263,0.01
CDFS_25267,0.0
CDFS_25268,0.01
CDFS_25272,0.0
CDFS_25273,0.2
CDFS_29669,0.01
CDFS_25274,0.2
CDFS_25277,0.0
CDFS_25280,0.1
CDFS_25285,0.1
CDFS_25286,0.1
CDFS_25288,0.0
CDFS_25303,0.2
CDFS_25305,0.1
CDFS_25306,0.3
CDFS_25312,0.0
CDFS_25314,0.3
CDFS_25317,0.0
CDFS_25335,0.2
CDFS_25340,0.01
CDFS_25344,0.0
CDFS_25346,0.3
CDFS_25347,0.6
CDFS_25348,0.0
CDFS_25355,0.0
CDFS_25357,0.5
CDFS_25358,0.6
CDFS_25371,0.0
CDFS_25382,0.2
CDFS_25384,0.01
CDFS_25386,0.3
CDFS_25388,0.0
CDFS_25415,0.0
CDFS_25436,0.0
CDFS_25438,0.0
CDFS_25441,0.2
CDFS_25446,0.2
CDFS_25466,0.0
CDFS_25481,0.01
CDFS_25484,0.01
CDFS_25485,0.6
CDFS_25490,0.2
CDFS_25493,0.9
CDFS_25494,0.0
CDFS_25499,0.2
CDFS_25504,0.0
CDFS_25506,0.0
CDFS_25514,0.0
CDFS_25521,0.0
CDFS_25537,0.0
CDFS_25544,0.0
CDFS_25554,0.01
CDFS_25567,0.1
CDFS_25569,0.1
CDFS_25572,0.1
CDFS_25576,0.01
CDFS_25585,0.01
CDFS_25588,0.5
CDFS_25592,0.2
CDFS_25602,0.0
CDFS_25606,0.1
CDFS_25625,0.3
CDFS_25641,0.0
CDFS_25643,0.5
CDFS_25652,0.4
CDFS_25654,0.4
CDFS_25663,0.2
CDFS_25665,0.1
CDFS_25668,0.0
CDFS_25670,0.2
CDFS_25674,0.0
CDFS_25691,0.1
CDFS_25693,0.3
CDFS_25700,0.0
CDFS_25707,0.2
CDFS_25716,0.0
CDFS_25719,0.0
CDFS_25720,0.1
CDFS_25728,0.0
CDFS_25729,0.3
CDFS_25750,0.01
CDFS_25751,0.0
CDFS_25752,0.8
CDFS_25753,0.2
CDFS_25756,0.0
CDFS_25766,0.6
CDFS_25769,0.5
CDFS_25770,0.1
CDFS_25772,0.2
CDFS_25774,0.01
CDFS_25775,0.4
CDFS_25783,0.0
CDFS_25784,0.4
CDFS_25788,0.0
CDFS_25789,0.0
CDFS_25797,0.0
CDFS_25807,0.0
CDFS_25816,0.0
CDFS_25825,0.3
CDFS_25828,0.3
CDFS_25833,0.4
CDFS_25840,0.0
CDFS_25845,0.0
CDFS_25846,0.01
CDFS_25856,0.0
CDFS_25865,0.3
CDFS_25871,0.0
CDFS_25876,0.0
CDFS_25877,0.4
CDFS_25879,0.0
CDFS_25882,0.1
CDFS_25889,0.0
CDFS_25893,0.5
CDFS_25901,0.0
CDFS_25902,0.5
CDFS_25908,0.01
CDFS_25909,0.0
CDFS_25917,0.01
CDFS_25921,0.6
CDFS_25923,0.2
CDFS_25925,0.0
CDFS_25928,0.1
CDFS_25931,0.2
CDFS_25939,0.2
CDFS_25942,0.1
CDFS_25943,0.1
CDFS_25968,0.2
CDFS_25988,0.4
CDFS_25994,0.4
CDFS_25999,0.9
CDFS_26010,0.0
CDFS_26011,0.0
CDFS_26012,0.1
CDFS_26024,0.3
CDFS_26028,0.0
CDFS_26036,0.1
CDFS_26043,0.1
CDFS_26045,0.1
CDFS_26048,0.4
CDFS_26052,0.1
CDFS_26054,0.0
CDFS_26056,0.0
CDFS_26067,0.1
CDFS_26077,0.0
CDFS_26083,0.1
CDFS_26084,0.01
CDFS_26085,0.2
CDFS_26087,0.0
CDFS_26093,0.0
CDFS_26094,0.1
CDFS_26107,0.6
CDFS_26109,0.0
CDFS_26116,0.01
CDFS_26119,0.1
CDFS_26142,0.0
CDFS_26143,0.0
CDFS_26144,0.3
CDFS_26147,0.2
CDFS_26153,0.3
CDFS_26164,0.1
CDFS_26173,0.1
CDFS_26174,0.2
CDFS_26178,0.0
CDFS_26183,0.0
CDFS_26185,0.0
CDFS_26188,0.0
CDFS_26196,0.2
CDFS_26197,0.0
CDFS_26198,0.01
CDFS_26218,0.0
CDFS_26223,0.7
CDFS_26244,0.0
CDFS_26246,0.0
CDFS_26248,0.01
CDFS_26252,0.0
CDFS_26253,0.0
CDFS_26259,0.1
CDFS_26262,0.01
CDFS_26263,0.3
CDFS_26268,0.3
CDFS_26269,0.0
CDFS_26270,0.6
CDFS_26271,0.1
CDFS_26283,0.0
CDFS_26290,0.1
CDFS_26292,0.01
CDFS_26298,0.01
CDFS_26301,0.0
CDFS_26303,0.1
CDFS_26305,0.4
CDFS_26316,0.01
CDFS_26319,0.4
CDFS_26332,0.1
CDFS_26333,0.2
CDFS_26335,0.4
CDFS_26340,0.0
CDFS_26343,0.01
CDFS_26346,0.1
CDFS_26353,0.1
CDFS_26356,0.1
CDFS_26359,0.0
CDFS_26363,0.0
CDFS_26369,0.0
CDFS_26385,0.1
CDFS_26388,0.0
CDFS_26398,0.3
CDFS_26400,0.0
CDFS_26413,0.01
CDFS_26415,0.3
CDFS_26421,0.3
CDFS_26422,0.1
CDFS_26424,0.0
CDFS_26431,0.1
CDFS_26433,0.1
CDFS_26436,0.01
CDFS_26439,0.01
CDFS_26447,0.1
CDFS_26450,0.01
CDFS_26456,0.0
CDFS_26458,0.0
CDFS_26460,0.4
CDFS_26465,0.8
CDFS_26468,0.3
CDFS_26474,0.3
CDFS_26479,0.0
CDFS_26483,0.01
CDFS_26491,0.0
CDFS_26492,0.3
CDFS_26506,0.0
CDFS_26513,0.0
CDFS_26521,0.5
CDFS_26527,0.6
CDFS_26538,0.1
CDFS_26559,0.01
CDFS_26561,0.0
CDFS_26562,0.0
CDFS_26563,0.1
CDFS_26565,0.2
CDFS_26569,0.1
CDFS_26570,0.0
CDFS_26575,0.1
CDFS_26578,0.0
CDFS_26580,0.2
CDFS_26581,0.0
CDFS_26592,0.1
CDFS_26607,0.0
CDFS_26617,0.0
CDFS_26620,0.3
CDFS_26626,0.3
CDFS_26627,0.2
CDFS_26634,0.1
CDFS_26635,0.5
CDFS_26640,0.1
CDFS_26641,0.2
CDFS_26643,0.2
CDFS_26644,0.0
CDFS_29957,0.1
CDFS_26657,0.0
CDFS_26658,0.6
CDFS_26664,0.0
CDFS_26666,0.01
CDFS_26667,0.4
CDFS_26671,0.1
CDFS_26685,0.0
CDFS_26691,0.3
CDFS_26692,0.1
CDFS_26695,0.01
CDFS_26696,0.0
CDFS_26702,0.2
CDFS_26703,0.01
CDFS_26711,0.0
CDFS_26714,0.0
CDFS_26716,0.3
CDFS_26724,0.3
CDFS_26725,0.0
CDFS_26730,0.4
CDFS_26733,0.01
CDFS_26739,0.0
CDFS_26750,0.0
CDFS_26751,0.01
CDFS_26753,0.1
CDFS_26759,0.4
CDFS_26770,0.1
CDFS_26771,0.0
CDFS_26778,0.3
CDFS_26779,0.2
CDFS_26787,0.1
CDFS_26789,0.0
CDFS_26795,0.1
CDFS_26798,0.01
CDFS_26805,0.0
CDFS_26809,0.0
CDFS_26812,0.01
CDFS_26813,0.2
CDFS_26816,0.6
CDFS_26819,0.1
CDFS_26823,0.0
CDFS_26824,0.0
CDFS_26827,0.0
CDFS_26831,0.4
CDFS_26850,0.2
CDFS_26856,0.2
CDFS_26862,0.01
CDFS_26878,0.0
CDFS_26884,0.2
CDFS_26893,0.0
CDFS_26894,0.2
CDFS_26898,0.0
CDFS_26910,0.2
CDFS_26913,0.0
CDFS_26915,0.0
CDFS_26917,0.1
CDFS_26928,0.1
CDFS_26943,0.1
CDFS_26948,0.0
CDFS_26968,0.01
CDFS_26971,0.0
CDFS_26974,0.2
CDFS_26986,0.0
CDFS_26991,0.5
CDFS_26997,0.0
CDFS_27007,0.0
CDFS_27010,0.2
CDFS_27015,0.0
CDFS_27018,0.0
CDFS_27026,0.0
CDFS_27032,0.1
CDFS_27050,0.0
CDFS_27062,0.1
CDFS_27068,0.1
CDFS_27094,0.0
CDFS_27101,0.1
CDFS_27102,0.2
CDFS_27114,0.1
CDFS_27125,0.0
CDFS_27127,0.01
CDFS_27129,0.1
CDFS_27137,0.0
CDFS_27138,0.01
CDFS_27140,0.1
CDFS_27151,0.2
CDFS_27158,0.1
CDFS_27159,0.0
CDFS_27170,0.01
CDFS_27174,0.0
CDFS_27177,0.01
CDFS_27199,0.1
CDFS_27200,0.2
CDFS_27201,0.2
CDFS_27213,0.1
CDFS_27214,0.1
CDFS_27229,0.4
CDFS_27231,0.4
CDFS_27237,0.3
CDFS_27238,0.2
CDFS_27243,0.0
CDFS_27246,0.0
CDFS_27265,0.0
CDFS_27268,0.6
CDFS_27275,0.0
CDFS_27276,0.1
CDFS_27286,0.0
CDFS_27295,0.2
CDFS_27320,0.0
CDFS_27328,0.2
CDFS_27329,0.0
CDFS_27330,0.0
CDFS_27338,0.01
CDFS_27344,0.01
CDFS_27345,0.0
CDFS_27362,0.0
CDFS_27366,0.1
CDFS_27371,0.0
CDFS_27379,0.01
CDFS_27382,0.2
CDFS_27384,0.3
CDFS_27385,0.01
CDFS_27386,0.1
CDFS_27388,0.0
CDFS_27405,0.01
CDFS_27419,0.5
CDFS_27422,0.01
CDFS_27434,0.0
CDFS_27447,0.01
CDFS_27452,0.0
CDFS_27458,0.2
CDFS_27474,0.0
CDFS_27479,0.1
CDFS_27483,0.2
CDFS_27484,0.6
CDFS_27485,0.5
CDFS_27492,0.0
CDFS_27501,0.2
CDFS_27505,0.0
CDFS_27509,0.01
CDFS_27517,0.3
CDFS_27519,0.0
CDFS_27526,0.0
CDFS_30066,0.4
CDFS_27532,0.01
CDFS_27534,0.0
CDFS_27540,0.0
CDFS_27550,0.5
CDFS_27558,0.4
CDFS_27560,0.01
CDFS_27571,0.0
CDFS_27575,0.2
CDFS_27581,0.1
CDFS_27582,0.0
CDFS_27586,0.1
CDFS_27589,0.1
CDFS_27592,0.2
CDFS_27594,0.2
CDFS_27597,0.0
CDFS_27598,0.0
CDFS_27605,0.4
CDFS_27615,0.0
CDFS_27624,0.0
CDFS_27627,0.2
CDFS_27629,0.0
CDFS_27630,0.0
CDFS_27634,0.0
CDFS_27638,0.0
CDFS_27640,0.01
CDFS_27650,0.01
CDFS_27671,0.9
CDFS_27676,0.1
CDFS_27681,0.2
CDFS_27683,0.5
CDFS_27687,0.1
CDFS_27688,0.0
CDFS_27690,0.01
CDFS_27691,0.0
CDFS_27699,0.8
CDFS_27706,0.1
CDFS_27707,0.0
CDFS_27708,0.3
CDFS_27712,0.2
CDFS_27713,0.0
CDFS_27716,0.2
CDFS_27719,0.0
CDFS_27721,0.0
CDFS_27726,0.1
CDFS_27728,0.0
CDFS_27733,0.2
CDFS_27740,0.0
CDFS_27751,0.01
CDFS_27755,0.0
CDFS_27774,0.0
CDFS_27775,0.0
CDFS_27776,0.0
CDFS_27788,0.01
CDFS_27793,0.1
CDFS_27799,0.01
CDFS_27800,0.1
CDFS_27803,0.3
CDFS_27805,0.2
CDFS_27807,0.0
CDFS_27818,0.6
CDFS_27820,0.0
CDFS_27826,0.9
CDFS_27831,0.0
CDFS_27836,0.0
CDFS_27839,0.0
CDFS_27841,0.3
CDFS_27845,0.4
CDFS_27850,0.01
CDFS_27855,0.1
CDFS_27858,0.8
CDFS_27864,0.1
CDFS_27873,0.5
CDFS_27879,0.0
CDFS_27880,0.3
CDFS_27883,0.2
CDFS_27888,0.1
CDFS_27889,0.3
CDFS_27892,0.0
CDFS_27896,0.2
CDFS_27901,0.3
CDFS_27907,0.6
CDFS_27917,0.1
CDFS_27923,0.7
CDFS_27925,0.2
CDFS_27934,0.0
CDFS_27935,0.01
CDFS_27936,0.01
CDFS_27945,0.0
CDFS_27947,0.0
CDFS_27953,0.01
CDFS_27956,0.0
CDFS_27959,0.2
CDFS_27962,0.0
CDFS_27965,0.0
CDFS_27970,0.3
CDFS_27971,0.5
CDFS_27992,0.1
CDFS_27998,0.0
CDFS_28000,0.0
CDFS_28004,0.2
CDFS_28023,0.0
CDFS_28041,0.4
CDFS_28044,0.1
CDFS_28056,0.0
CDFS_28059,0.3
CDFS_30088,0.0
CDFS_28067,0.5
CDFS_28068,0.1
CDFS_28072,0.2
CDFS_28077,0.5
CDFS_28082,0.0
CDFS_28088,0.7
CDFS_28089,0.0
CDFS_28100,0.6
CDFS_28103,0.0
CDFS_28122,0.0
CDFS_28135,0.0
CDFS_28136,0.1
CDFS_28139,0.0
CDFS_28141,0.01
CDFS_28143,0.3
CDFS_28145,0.0
CDFS_28156,0.4
CDFS_28169,0.2
CDFS_28183,0.2
CDFS_28190,0.01
CDFS_28192,0.1
CDFS_28193,0.2
CDFS_28222,0.0
CDFS_28224,0.0
CDFS_28225,0.01
CDFS_28236,0.1
CDFS_28241,0.5
CDFS_28242,0.1
CDFS_28250,0.0
CDFS_28258,0.1
CDFS_28259,0.0
CDFS_28269,0.0
CDFS_28290,0.0
CDFS_28292,0.3
CDFS_28297,0.0
CDFS_28306,0.2
CDFS_28309,0.0
CDFS_28319,0.0
CDFS_28340,0.2
CDFS_28343,0.3
CDFS_28345,0.0
